
begin: 2013-07-19 19:11:45.099663 +0900 +0900

      :10(000000001010)--0(000000000000)	291(000100100011)--1052(010000011100)	2(000000000010)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--1052(010000011100)	8(000000001000)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2248(100011001000)	0(000000000000)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2248(100011001000)	2(000000000010)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2248(100011001000)	8(000000001000)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2632(101001001000)	0(000000000000)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2632(101001001000)	2(000000000010)--0(000000000000)
      :10(000000001010)--0(000000000000)	291(000100100011)--2632(101001001000)	8(000000001000)--0(000000000000)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1298(010100010010)	2600(101000101000)--2600(101000101000)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1298(010100010010)	197(000011000101)--1298(010100010010)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1298(010100010010)	1298(010100010010)--197(000011000101)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1053(010000011101)	2048(100000000000)--2048(100000000000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1053(010000011101)	544(001000100000)--8(000000001000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1053(010000011101)	8(000000001000)--544(001000100000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2825(101100001001)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2825(101100001001)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2825(101100001001)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2834(101100010010)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2834(101100010010)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2834(101100010010)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2585(101000011001)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2585(101000011001)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	1252(010011100100)--2585(101000011001)	2048(100000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3266(110011000010)	512(001000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3266(110011000010)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3266(110011000010)	0(000000000000)--8(000000001000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3394(110101000010)	512(001000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3394(110101000010)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--3394(110101000010)	0(000000000000)--8(000000001000)
      :544(001000100000)--8(000000001000)	61(000000111101)--2498(100111000010)	512(001000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--2498(100111000010)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	61(000000111101)--2498(100111000010)	0(000000000000)--8(000000001000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2280(100011101000)	0(000000000000)--512(001000000000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2280(100011101000)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2280(100011101000)	8(000000001000)--0(000000000000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2760(101011001000)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2760(101011001000)	0(000000000000)--512(001000000000)
      :8(000000001000)--544(001000100000)	279(000100010111)--2760(101011001000)	8(000000001000)--0(000000000000)
      :8(000000001000)--544(001000100000)	279(000100010111)--1736(011011001000)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	279(000100010111)--1736(011011001000)	0(000000000000)--512(001000000000)
      :8(000000001000)--544(001000100000)	279(000100010111)--1736(011011001000)	8(000000001000)--0(000000000000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1177(010010011001)	2048(100000000000)--2048(100000000000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1177(010010011001)	544(001000100000)--8(000000001000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--1177(010010011001)	8(000000001000)--544(001000100000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2064(100000010000)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2064(100000010000)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2064(100000010000)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2112(100001000000)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2112(100001000000)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2112(100001000000)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2560(101000000000)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2560(101000000000)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	5(000000000101)--2560(101000000000)	2048(100000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--521(001000001001)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--521(001000001001)	0(000000000000)--8(000000001000)
      :544(001000100000)--8(000000001000)	196(000011000100)--521(001000001001)	512(001000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--2088(100000101000)	512(001000000000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--2088(100000101000)	0(000000000000)--8(000000001000)
      :544(001000100000)--8(000000001000)	196(000011000100)--2088(100000101000)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--1544(011000001000)	32(000000100000)--0(000000000000)
      :544(001000100000)--8(000000001000)	196(000011000100)--1544(011000001000)	0(000000000000)--8(000000001000)
      :544(001000100000)--8(000000001000)	196(000011000100)--1544(011000001000)	512(001000000000)--0(000000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1410(010110000010)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1410(010110000010)	8(000000001000)--0(000000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1410(010110000010)	0(000000000000)--512(001000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--3089(110000010001)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	588(001001001100)--3089(110000010001)	8(000000001000)--0(000000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--3089(110000010001)	0(000000000000)--512(001000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1283(010100000011)	0(000000000000)--32(000000100000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1283(010100000011)	8(000000001000)--0(000000000000)
      :8(000000001000)--544(001000100000)	588(001001001100)--1283(010100000011)	0(000000000000)--512(001000000000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--3093(110000010101)	8(000000001000)--8(000000001000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--3093(110000010101)	544(001000100000)--2048(100000000000)
    :2600(101000101000)--2600(101000101000)	866(001101100010)--3093(110000010101)	2048(100000000000)--544(001000100000)
      :8(000000001000)--8(000000001000)	846(001101001110)--3249(110010110001)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	846(001101001110)--3249(110010110001)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	846(001101001110)--3249(110010110001)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2352(100100110000)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2352(100100110000)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2352(100100110000)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2436(100110000100)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2436(100110000100)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	1097(010001001001)--2436(100110000100)	0(000000000000)--8(000000001000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2144(100001100000)	512(001000000000)--0(000000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2144(100001100000)	0(000000000000)--2048(100000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2144(100001100000)	32(000000100000)--0(000000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2564(101000000100)	32(000000100000)--0(000000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2564(101000000100)	0(000000000000)--2048(100000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2564(101000000100)	512(001000000000)--0(000000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2624(101001000000)	32(000000100000)--0(000000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2624(101001000000)	0(000000000000)--2048(100000000000)
      :544(001000100000)--2048(100000000000)	11(000000001011)--2624(101001000000)	512(001000000000)--0(000000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1063(010000100111)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1063(010000100111)	0(000000000000)--32(000000100000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1063(010000100111)	0(000000000000)--512(001000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1126(010001100110)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1126(010001100110)	0(000000000000)--32(000000100000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1126(010001100110)	0(000000000000)--512(001000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1123(010001100011)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1123(010001100011)	0(000000000000)--32(000000100000)
      :2048(100000000000)--544(001000100000)	920(001110011000)--1123(010001100011)	0(000000000000)--512(001000000000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--526(001000001110)	128(000010000000)--1040(010000010000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--526(001000001110)	65(000001000001)--2(000000000010)
    :197(000011000101)--1298(010100010010)	353(000101100001)--526(001000001110)	4(000000000100)--256(000100000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3146(110001001010)	128(000010000000)--0(000000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3146(110001001010)	0(000000000000)--1024(010000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3146(110001001010)	0(000000000000)--16(000000010000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3594(111000001010)	128(000010000000)--0(000000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3594(111000001010)	0(000000000000)--1024(010000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3594(111000001010)	0(000000000000)--16(000000010000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3650(111001000010)	128(000010000000)--0(000000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3650(111001000010)	0(000000000000)--1024(010000000000)
      :128(000010000000)--1040(010000010000)	309(000100110101)--3650(111001000010)	0(000000000000)--16(000000010000)
      :65(000001000001)--2(000000000010)	309(000100110101)--3272(110011001000)	0(000000000000)--2(000000000010)
      :65(000001000001)--2(000000000010)	309(000100110101)--3272(110011001000)	1(000000000001)--0(000000000000)
      :65(000001000001)--2(000000000010)	309(000100110101)--3272(110011001000)	64(000001000000)--0(000000000000)
      :65(000001000001)--2(000000000010)	309(000100110101)--1736(011011001000)	0(000000000000)--2(000000000010)
      :65(000001000001)--2(000000000010)	309(000100110101)--1736(011011001000)	1(000000000001)--0(000000000000)
      :65(000001000001)--2(000000000010)	309(000100110101)--1736(011011001000)	64(000001000000)--0(000000000000)
      :65(000001000001)--2(000000000010)	309(000100110101)--2760(101011001000)	0(000000000000)--2(000000000010)
      :65(000001000001)--2(000000000010)	309(000100110101)--2760(101011001000)	1(000000000001)--0(000000000000)
      :65(000001000001)--2(000000000010)	309(000100110101)--2760(101011001000)	64(000001000000)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1554(011000010010)	0(000000000000)--256(000100000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1554(011000010010)	4(000000000100)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1554(011000010010)	0(000000000000)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1608(011001001000)	0(000000000000)--256(000100000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1608(011001001000)	4(000000000100)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--1608(011001001000)	0(000000000000)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--2074(100000011010)	0(000000000000)--256(000100000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--2074(100000011010)	4(000000000100)--0(000000000000)
      :4(000000000100)--256(000100000000)	165(000010100101)--2074(100000011010)	0(000000000000)--0(000000000000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--660(001010010100)	0(000000000000)--1026(010000000010)
    :197(000011000101)--1298(010100010010)	353(000101100001)--660(001010010100)	65(000001000001)--16(000000010000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--660(001010010100)	132(000010000100)--256(000100000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1549(011000001101)	0(000000000000)--0(000000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1549(011000001101)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1549(011000001101)	0(000000000000)--2(000000000010)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1557(011000010101)	0(000000000000)--0(000000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1557(011000010101)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1557(011000010101)	0(000000000000)--2(000000000010)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1561(011000011001)	0(000000000000)--0(000000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1561(011000011001)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	482(000111100010)--1561(011000011001)	0(000000000000)--2(000000000010)
      :65(000001000001)--16(000000010000)	232(000011101000)--2055(100000000111)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	232(000011101000)--2055(100000000111)	64(000001000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	232(000011101000)--2055(100000000111)	1(000000000001)--0(000000000000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3075(110000000011)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3075(110000000011)	64(000001000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3075(110000000011)	1(000000000001)--0(000000000000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3329(110100000001)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3329(110100000001)	64(000001000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	232(000011101000)--3329(110100000001)	1(000000000001)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--137(000010001001)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--137(000010001001)	4(000000000100)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--137(000010001001)	128(000010000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--656(001010010000)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--656(001010010000)	4(000000000100)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--656(001010010000)	128(000010000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--2178(100010000010)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--2178(100010000010)	4(000000000100)--0(000000000000)
      :132(000010000100)--256(000100000000)	100(000001100100)--2178(100010000010)	128(000010000000)--0(000000000000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--2196(100010010100)	0(000000000000)--1026(010000000010)
    :197(000011000101)--1298(010100010010)	353(000101100001)--2196(100010010100)	65(000001000001)--16(000000010000)
    :197(000011000101)--1298(010100010010)	353(000101100001)--2196(100010010100)	132(000010000100)--256(000100000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3109(110000100101)	0(000000000000)--2(000000000010)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3109(110000100101)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3109(110000100101)	0(000000000000)--0(000000000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3617(111000100001)	0(000000000000)--2(000000000010)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3617(111000100001)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--3617(111000100001)	0(000000000000)--0(000000000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--1573(011000100101)	0(000000000000)--2(000000000010)
      :0(000000000000)--1026(010000000010)	472(000111011000)--1573(011000100101)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1026(010000000010)	472(000111011000)--1573(011000100101)	0(000000000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--1088(010001000000)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	257(000100000001)--1088(010001000000)	1(000000000001)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--1088(010001000000)	64(000001000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--576(001001000000)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	257(000100000001)--576(001001000000)	1(000000000001)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--576(001001000000)	64(000001000000)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--2112(100001000000)	0(000000000000)--16(000000010000)
      :65(000001000001)--16(000000010000)	257(000100000001)--2112(100001000000)	1(000000000001)--0(000000000000)
      :65(000001000001)--16(000000010000)	257(000100000001)--2112(100001000000)	64(000001000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--2117(100001000101)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--2117(100001000101)	128(000010000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--2117(100001000101)	4(000000000100)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--3108(110000100100)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--3108(110000100100)	128(000010000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--3108(110000100100)	4(000000000100)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--1124(010001100100)	0(000000000000)--256(000100000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--1124(010001100100)	128(000010000000)--0(000000000000)
      :132(000010000100)--256(000100000000)	664(001010011000)--1124(010001100100)	4(000000000100)--0(000000000000)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3096(110000011000)	0(000000000000)--196(000011000100)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3096(110000011000)	258(000100000010)--0(000000000000)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3096(110000011000)	1040(010000010000)--1(000000000001)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2464(100110100000)	0(000000000000)--64(000001000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2464(100110100000)	0(000000000000)--128(000010000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2464(100110100000)	0(000000000000)--4(000000000100)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2626(101001000010)	0(000000000000)--128(000010000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2626(101001000010)	0(000000000000)--64(000001000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2626(101001000010)	0(000000000000)--4(000000000100)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2656(101001100000)	0(000000000000)--128(000010000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2656(101001100000)	0(000000000000)--64(000001000000)
      :0(000000000000)--196(000011000100)	1052(010000011100)--2656(101001100000)	0(000000000000)--4(000000000100)
      :258(000100000010)--0(000000000000)	243(000011110011)--3852(111100001100)	0(000000000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	243(000011110011)--3852(111100001100)	2(000000000010)--0(000000000000)
      :258(000100000010)--0(000000000000)	243(000011110011)--3852(111100001100)	256(000100000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2091(100000101011)	0(000000000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2091(100000101011)	256(000100000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2091(100000101011)	2(000000000010)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2106(100000111010)	0(000000000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2106(100000111010)	256(000100000000)--0(000000000000)
      :258(000100000010)--0(000000000000)	1476(010111000100)--2106(100000111010)	2(000000000010)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1089(010001000001)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1089(010001000001)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1089(010001000001)	1024(010000000000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--529(001000010001)	1024(010000000000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--529(001000010001)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	168(000010101000)--529(001000010001)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1537(011000000001)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1537(011000000001)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	168(000010101000)--1537(011000000001)	1024(010000000000)--0(000000000000)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3588(111000000100)	16(000000010000)--192(000011000000)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3588(111000000100)	258(000100000010)--4(000000000100)
    :1298(010100010010)--197(000011000101)	291(000100100011)--3588(111000000100)	1024(010000000000)--1(000000000001)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2186(100010001010)	16(000000010000)--0(000000000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2186(100010001010)	0(000000000000)--128(000010000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2186(100010001010)	0(000000000000)--64(000001000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2690(101010000010)	16(000000010000)--0(000000000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2690(101010000010)	0(000000000000)--128(000010000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2690(101010000010)	0(000000000000)--64(000001000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2692(101010000100)	16(000000010000)--0(000000000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2692(101010000100)	0(000000000000)--128(000010000000)
      :16(000000010000)--192(000011000000)	1345(010101000001)--2692(101010000100)	0(000000000000)--64(000001000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--1857(011101000001)	0(000000000000)--4(000000000100)
      :258(000100000010)--4(000000000100)	186(000010111010)--1857(011101000001)	2(000000000010)--0(000000000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--1857(011101000001)	256(000100000000)--0(000000000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--3904(111101000000)	0(000000000000)--4(000000000100)
      :258(000100000010)--4(000000000100)	186(000010111010)--3904(111101000000)	2(000000000010)--0(000000000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--3904(111101000000)	256(000100000000)--0(000000000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--2881(101101000001)	0(000000000000)--4(000000000100)
      :258(000100000010)--4(000000000100)	186(000010111010)--2881(101101000001)	2(000000000010)--0(000000000000)
      :258(000100000010)--4(000000000100)	186(000010111010)--2881(101101000001)	256(000100000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2118(100001000110)	1024(010000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2118(100001000110)	0(000000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2118(100001000110)	0(000000000000)--1(000000000001)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2436(100110000100)	1024(010000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2436(100110000100)	0(000000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2436(100110000100)	0(000000000000)--1(000000000001)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2752(101011000000)	1024(010000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2752(101011000000)	0(000000000000)--0(000000000000)
      :1024(010000000000)--1(000000000001)	57(000000111001)--2752(101011000000)	0(000000000000)--1(000000000001)
    :1298(010100010010)--197(000011000101)	291(000100100011)--1112(010001011000)	0(000000000000)--132(000010000100)
    :1298(010100010010)--197(000011000101)	291(000100100011)--1112(010001011000)	258(000100000010)--64(000001000000)
    :1298(010100010010)--197(000011000101)	291(000100100011)--1112(010001011000)	1040(010000010000)--1(000000000001)
      :0(000000000000)--132(000010000100)	866(001101100010)--3100(110000011100)	0(000000000000)--128(000010000000)
      :0(000000000000)--132(000010000100)	866(001101100010)--3100(110000011100)	0(000000000000)--4(000000000100)
      :0(000000000000)--132(000010000100)	866(001101100010)--3100(110000011100)	0(000000000000)--0(000000000000)
      :0(000000000000)--132(000010000100)	866(001101100010)--3217(110010010001)	0(000000000000)--4(000000000100)
      :0(000000000000)--132(000010000100)	866(001101100010)--3217(110010010001)	0(000000000000)--128(000010000000)
      :0(000000000000)--132(000010000100)	866(001101100010)--3217(110010010001)	0(000000000000)--0(000000000000)
      :0(000000000000)--132(000010000100)	866(001101100010)--3224(110010011000)	0(000000000000)--4(000000000100)
      :0(000000000000)--132(000010000100)	866(001101100010)--3224(110010011000)	0(000000000000)--128(000010000000)
      :0(000000000000)--132(000010000100)	866(001101100010)--3224(110010011000)	0(000000000000)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--2577(101000010001)	256(000100000000)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--2577(101000010001)	2(000000000010)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--2577(101000010001)	0(000000000000)--64(000001000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--3585(111000000001)	256(000100000000)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--3585(111000000001)	2(000000000010)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--3585(111000000001)	0(000000000000)--64(000001000000)
